4.493	-0.01	-0.04	0.00	0.00	-0.00	-0.00	0.00	
4.495	0.06	-0.04	-0.00	-0.00	0.00	-0.00	0.00	
4.498	0.06	-0.04	0.00	-0.00	0.00	-0.00	0.00	
4.500	0.06	-0.04	0.00	-0.00	0.00	-0.00	0.00	
4.502	0.06	-0.04	0.00	-0.00	0.00	-0.00	0.00	
4.504	0.06	-0.01	0.00	-0.00	0.00	-0.00	0.00	
4.506	0.06	-0.01	0.00	-0.00	0.00	-0.00	0.00	
4.508	0.06	-0.01	0.00	-0.00	0.00	-0.00	0.00	
4.511	0.06	-0.01	0.00	-0.00	0.00	-0.00	0.00	
4.513	0.06	-0.01	0.00	-0.00	0.00	-0.00	0.00	
4.515	0.06	0.03	0.00	-0.00	0.00	-0.00	0.00	
4.517	-0.01	0.03	0.00	-0.00	0.00	-0.00	0.00	
4.519	-0.01	0.03	0.00	-0.00	0.00	-0.00	0.00	
4.521	-0.01	0.03	0.00	-0.00	0.00	-0.00	0.00	
4.523	-0.01	0.03	0.00	-0.00	0.00	-0.00	0.00	
4.526	-0.01	-0.01	0.00	-0.00	0.00	-0.00	0.00	
4.528	0.03	-0.01	0.00	-0.00	0.00	-0.00	0.00	
4.530	0.03	-0.01	0.00	-0.00	0.00	-0.00	0.00	
4.532	0.03	-0.01	0.00	-0.00	0.00	-0.00	0.00	
4.534	0.03	-0.01	0.00	-0.00	0.00	-0.00	0.00	
4.536	-0.17	-0.04	0.00	-0.00	0.00	-0.00	0.00	
4.538	-0.17	-0.04	0.00	-0.00	0.00	-0.00	0.00	
4.541	-0.17	-0.04	0.00	-0.00	0.00	-0.00	0.00	
4.543	-0.17	-0.04	0.00	-0.00	-0.00	-0.00	0.00	
4.545	-0.17	-0.04	0.00	-0.00	-0.00	-0.00	0.00	
4.547	-0.09	-0.01	0.00	-0.00	-0.00	-0.00	0.00	
4.549	-0.09	-0.01	0.00	-0.00	-0.00	-0.00	0.00	
4.551	-0.09	-0.01	0.00	-0.00	-0.00	-0.00	0.00	
4.553	-0.09	-0.01	0.00	-0.00	-0.00	-0.00	0.00	
4.556	-0.09	-0.01	0.00	-0.00	-0.00	-0.00	0.00	
4.558	-0.13	-0.04	0.00	-0.00	-0.00	-0.00	0.00	
4.560	-0.13	-0.04	0.00	-0.00	-0.00	-0.00	0.00	
4.562	-0.13	-0.04	0.00	-0.00	-0.00	-0.00	0.00	
4.564	-0.13	-0.04	0.00	-0.00	-0.00	-0.00	0.00	
4.566	-0.13	-0.01	0.00	-0.00	-0.00	-0.00	0.00	
4.569	-0.09	-0.01	0.00	-0.00	-0.00	-0.00	0.00	
4.571	-0.09	-0.01	0.00	-0.00	-0.00	-0.00	0.00	
4.573	-0.09	-0.01	-0.00	-0.00	-0.00	-0.00	0.00	
4.575	-0.09	-0.01	-0.00	-0.00	-0.00	-0.00	0.00	
4.577	-0.09	-0.12	-0.00	-0.00	-0.00	-0.00	0.00	
4.579	0.03	-0.12	-0.00	-0.00	-0.00	-0.00	0.00	
4.581	0.03	-0.12	-0.00	-0.00	-0.00	-0.00	0.00	
4.584	0.03	-0.12	-0.00	-0.00	-0.00	-0.00	0.00	
4.586	0.03	-0.12	-0.00	-0.00	-0.00	-0.00	0.00	
4.588	0.03	-0.08	-0.00	-0.00	-0.00	-0.00	0.00	
4.590	-0.01	-0.08	-0.00	-0.00	-0.00	-0.00	0.00	
4.592	-0.01	-0.08	-0.00	-0.00	-0.00	-0.00	0.00	
4.594	-0.01	-0.08	-0.00	-0.00	-0.00	-0.00	0.00	
4.596	-0.01	-0.08	-0.00	-0.00	-0.00	-0.00	0.00	
4.599	-0.09	0.03	-0.00	-0.00	-0.00	-0.00	0.00	
4.601	-0.09	0.03	-0.00	-0.00	-0.00	-0.00	0.00	
4.603	-0.09	0.03	-0.00	-0.00	-0.00	-0.00	0.00	
4.605	-0.09	0.03	-0.00	-0.00	-0.00	-0.00	0.00	
4.607	-0.09	0.03	-0.00	-0.00	-0.00	-0.00	0.00	
4.609	-0.09	-0.08	-0.00	-0.00	-0.00	-0.00	0.00	
4.612	-0.09	-0.08	-0.00	-0.00	-0.00	-0.00	0.00	
4.614	-0.09	-0.08	-0.00	-0.00	-0.00	-0.00	0.00	
4.616	-0.09	-0.08	-0.00	-0.00	-0.01	-0.00	0.00	
4.618	-0.09	-0.08	-0.00	-0.00	-0.01	-0.00	0.00	
4.620	-0.01	-0.04	-0.00	-0.00	-0.01	-0.00	0.00	
4.622	-0.01	-0.04	-0.00	-0.00	-0.01	-0.00	0.00	
4.624	-0.01	-0.04	-0.00	-0.00	-0.01	-0.00	0.00	
4.627	-0.01	-0.04	-0.00	-0.00	-0.01	-0.00	0.00	
4.629	-0.01	-0.04	-0.00	-0.00	-0.01	-0.00	0.00	
4.631	0.10	0.03	-0.00	-0.00	-0.01	-0.00	0.00	
4.633	0.10	0.03	-0.00	-0.00	-0.00	-0.00	0.00	
4.635	0.10	0.03	-0.00	-0.00	-0.00	-0.00	0.00	
4.637	0.10	0.03	-0.00	-0.00	-0.00	-0.00	0.00	
4.639	0.10	0.03	-0.00	-0.00	-0.00	-0.00	0.00	
4.642	0.06	0.03	-0.00	-0.00	-0.00	-0.00	0.00	
4.644	0.06	0.03	-0.00	-0.00	-0.00	-0.00	0.00	
4.646	0.06	0.03	-0.00	-0.00	-0.00	-0.00	0.00	
4.648	0.06	0.03	-0.00	-0.00	-0.00	-0.00	0.00	
4.650	0.06	-0.04	-0.00	-0.00	-0.00	-0.00	0.00	
4.652	-0.05	-0.04	-0.00	-0.00	-0.00	-0.00	0.00	
4.654	-0.05	-0.04	-0.00	-0.00	-0.00	-0.00	0.00	
4.657	-0.05	-0.04	-0.00	-0.00	-0.00	-0.00	0.00	
4.659	-0.05	-0.04	-0.00	-0.00	-0.00	-0.00	0.00	
4.661	-0.01	-0.01	-0.00	-0.00	-0.00	-0.00	0.00	
4.663	-0.01	-0.01	-0.00	-0.00	-0.00	-0.00	0.00	
4.665	-0.01	-0.01	-0.00	-0.00	-0.00	-0.00	0.00	
4.667	-0.01	-0.01	-0.00	-0.00	-0.00	-0.00	0.00	
4.670	-0.01	-0.01	-0.00	-0.00	-0.00	-0.00	0.00	
4.672	-0.09	-0.01	-0.00	-0.00	-0.00	-0.00	0.00	
4.674	-0.09	-0.01	-0.00	-0.00	-0.00	-0.00	0.00	
4.676	-0.09	-0.01	-0.00	-0.00	-0.00	-0.00	0.00	
4.678	-0.09	-0.01	-0.00	-0.00	-0.00	-0.00	0.00	
4.680	-0.09	-0.01	-0.00	-0.00	-0.01	-0.01	0.00	
4.682	-0.05	-0.08	-0.00	-0.00	-0.01	-0.01	0.00	
4.685	-0.05	-0.08	-0.00	-0.00	-0.01	-0.01	0.00	
4.687	-0.05	-0.08	-0.00	-0.00	-0.01	-0.01	0.00	
4.689	-0.05	-0.08	-0.00	-0.00	-0.01	-0.01	0.00	
4.691	-0.05	-0.08	-0.00	-0.00	-0.01	-0.01	0.00	
4.693	-0.09	-0.12	-0.00	-0.00	-0.01	-0.01	0.00	
4.695	-0.09	-0.12	-0.00	-0.00	-0.01	-0.01	0.00	
