0.002	-0.01	-0.07	0.00	0.00	-0.00	-0.00	0.00	
0.005	-0.05	-0.07	-0.00	-0.00	-0.00	-0.00	0.00	
0.007	-0.05	-0.07	-0.00	-0.00	-0.00	-0.00	0.00	
0.009	-0.05	-0.07	-0.00	-0.00	-0.00	-0.00	0.00	
0.011	-0.05	-0.07	-0.00	-0.00	-0.00	-0.00	0.00	
0.013	-0.05	0.31	-0.00	-0.00	-0.00	-0.00	0.00	
0.015	-0.01	0.31	-0.00	-0.00	-0.00	0.00	0.00	
0.018	-0.01	0.31	-0.00	-0.00	-0.00	0.00	0.00	
0.020	-0.01	0.31	-0.00	-0.00	-0.00	0.00	0.00	
0.022	-0.01	0.31	-0.00	0.00	-0.00	0.00	0.00	
0.024	-0.09	0.11	-0.00	0.00	-0.00	0.00	0.00	
0.026	-0.09	0.11	-0.00	0.00	-0.00	0.00	0.00	
0.028	-0.09	0.11	-0.00	0.00	-0.00	0.00	0.00	
0.030	-0.09	0.11	-0.00	0.00	-0.00	0.00	0.00	
0.033	-0.09	0.11	-0.00	0.00	-0.00	0.00	0.00	
0.035	-0.12	-0.07	-0.00	0.00	-0.00	0.00	0.00	
0.037	-0.12	-0.07	-0.00	0.00	-0.00	0.00	0.00	
0.039	-0.12	-0.07	-0.00	0.00	-0.00	0.00	0.00	
0.041	-0.12	-0.07	-0.00	0.00	-0.00	0.00	0.00	
0.043	-0.12	-0.07	-0.00	0.00	-0.00	0.00	0.00	
0.046	0.03	0.05	-0.00	0.00	-0.00	0.00	0.00	
0.048	0.03	0.05	-0.00	0.00	-0.00	0.00	0.00	
0.050	0.03	0.05	-0.00	0.00	-0.00	0.00	0.00	
0.052	0.03	0.05	-0.00	0.00	-0.00	0.00	0.00	
0.054	0.03	0.01	-0.00	0.00	-0.00	0.00	0.00	
0.056	-0.09	0.01	-0.00	0.00	-0.00	0.00	0.00	
0.059	-0.09	0.01	-0.00	0.00	-0.00	0.00	0.00	
0.061	-0.09	0.01	-0.00	0.00	-0.00	0.00	0.00	
0.063	-0.09	0.01	-0.00	0.00	-0.00	0.00	0.00	
0.065	-0.09	0.05	-0.00	0.00	-0.00	0.00	0.00	
0.067	0.03	0.05	-0.00	0.00	-0.00	0.00	0.00	
0.069	0.03	0.05	-0.00	0.00	-0.00	0.00	0.00	
0.071	0.03	0.05	-0.00	0.00	-0.00	0.00	0.00	
0.074	0.03	0.05	-0.00	0.00	-0.00	0.00	0.00	
0.076	-0.05	0.01	-0.00	0.00	-0.00	0.00	0.00	
0.078	-0.05	0.01	-0.00	0.00	-0.00	0.00	0.00	
0.080	-0.05	0.01	-0.00	0.00	-0.00	0.00	0.00	
0.082	-0.05	0.01	-0.00	0.00	-0.00	0.00	0.00	
0.084	-0.05	0.01	-0.00	0.00	-0.00	0.00	0.00	
0.087	0.21	-0.07	-0.00	0.00	-0.00	0.00	0.00	
0.089	0.21	-0.07	-0.00	0.00	-0.00	0.00	0.00	
0.091	0.21	-0.07	-0.00	0.00	-0.00	0.00	0.00	
0.093	0.21	-0.07	-0.00	0.00	-0.00	0.00	0.00	
0.095	0.21	-0.07	-0.00	0.00	-0.00	0.00	0.00	
0.097	-0.05	0.11	-0.00	0.00	-0.00	0.00	0.00	
0.099	-0.05	0.11	-0.00	0.00	-0.00	0.00	0.00	
0.102	-0.05	0.11	-0.00	0.00	-0.00	0.00	0.00	
0.104	-0.05	0.11	-0.00	0.00	-0.00	0.00	0.00	
0.106	-0.05	0.07	-0.00	0.00	-0.00	0.00	0.00	
0.108	0.03	0.07	-0.00	0.00	-0.00	0.00	0.00	
0.110	0.03	0.07	-0.00	0.00	-0.00	0.00	0.00	
0.112	0.03	0.07	-0.00	0.00	-0.00	0.01	0.00	
0.115	0.03	0.07	-0.00	0.00	-0.00	0.01	0.00	
0.117	0.03	-0.03	-0.00	0.00	-0.00	0.01	0.00	
0.119	-0.09	-0.03	-0.00	0.00	-0.00	0.01	0.00	
0.121	-0.09	-0.03	-0.00	0.00	-0.00	0.01	0.00	
0.123	-0.09	-0.03	-0.00	0.00	-0.00	0.00	0.00	
0.125	-0.09	-0.03	-0.00	0.00	-0.00	0.00	0.00	
0.128	-0.05	-0.07	-0.00	0.00	-0.00	0.00	0.00	
0.130	-0.05	-0.07	-0.00	0.00	-0.00	0.00	0.00	
