247	0.39	0.01
248	0.47	0.05
249	0.47	0.05
250	0.47	0.05
251	0.47	0.05
252	0.47	0.05
253	0.58	-0.02
254	0.58	-0.02
255	0.58	-0.02
256	0.58	-0.02
257	0.58	-0.02
258	0.58	0.24
259	0.39	0.24
260	0.39	0.24
261	0.39	0.24
262	0.39	0.24
263	0.39	0.13
264	0.51	0.13
265	0.51	0.13
266	0.51	0.13
267	0.51	0.13
268	0.51	0.17
269	0.47	0.17
270	0.47	0.17
271	0.47	0.17
272	0.47	0.17
273	0.47	0.17
274	0.62	0.17
275	0.62	0.17
276	0.62	0.17
277	0.62	0.17
278	0.62	0.17
279	0.43	0.09
280	0.43	0.09
281	0.43	0.09
282	0.43	0.09
283	0.43	0.09
284	0.55	0.13
285	0.55	0.13
286	0.55	0.13
287	0.55	0.13
288	0.55	0.13
289	0.66	0.24
290	0.66	0.24
291	0.66	0.24
292	0.66	0.24
293	0.66	0.24
294	0.66	0.28
295	0.51	0.28
296	0.51	0.28
297	0.51	0.28
298	0.51	0.28
299	0.51	0.13
300	0.55	0.13
301	0.55	0.13
302	0.55	0.13
303	0.55	0.13
304	0.55	-0.02
305	0.47	-0.02
306	0.47	-0.02
307	0.47	-0.02
308	0.47	-0.02
309	0.47	0.21
310	0.55	0.21
311	0.55	0.21
312	0.55	0.21
313	0.55	0.21
314	0.55	0.21
315	0.43	-0.02
316	0.43	-0.02
317	0.43	-0.02
318	0.43	-0.02
319	0.43	-0.02
320	0.62	0.21
321	0.62	0.21
322	0.62	0.21
323	0.62	0.21
324	0.62	0.21
325	0.66	0.28
326	0.66	0.28
327	0.66	0.28
328	0.66	0.28
329	0.66	0.28
330	0.66	0.01
331	0.81	0.01
332	0.81	0.01
333	0.81	0.01
334	0.81	0.01
335	0.81	0.01
336	0.66	0.01
337	0.66	0.01
338	0.66	0.01
339	0.66	0.01
340	0.66	0.09
341	0.39	0.09
342	0.39	0.09
343	0.39	0.09
344	0.39	0.09
345	0.39	0.05
346	0.62	0.05
347	0.62	0.05
348	0.62	0.05
349	0.62	0.05
350	0.62	0.05
351	0.51	0.01
352	0.51	0.01
353	0.51	0.01
354	0.51	0.01
355	0.51	0.01
356	0.55	0.24
357	0.55	0.24
358	0.55	0.24
359	0.55	0.24
360	0.55	0.24
361	0.43	0.09
362	0.43	0.09
363	0.43	0.09
364	0.43	0.09
365	0.43	0.09
366	0.43	0.28
367	0.47	0.28
368	0.47	0.28
369	0.47	0.28
370	0.47	0.28
371	0.47	0.05
372	0.70	0.05
373	0.70	0.05
374	0.70	0.05
375	0.70	0.05
376	0.70	0.21
377	0.55	0.21
378	0.55	0.21
379	0.55	0.21
380	0.55	0.21
381	0.55	0.17
382	0.66	0.17
383	0.66	0.17
384	0.66	0.17
385	0.66	0.17
386	0.66	0.17
387	0.58	0.05
388	0.58	0.05
389	0.58	0.05
390	0.58	0.05
391	0.58	0.05
392	0.73	0.05
393	0.73	0.05
394	0.73	0.05
395	0.73	0.05
396	0.73	0.05
397	0.47	0.13
398	0.47	0.13
399	0.47	0.13
400	0.47	0.13
401	0.47	0.13
402	0.47	0.09
403	0.55	0.09
404	0.55	0.09
405	0.55	0.09
406	0.55	0.09
407	0.55	-0.06
408	0.51	-0.06
409	0.51	-0.06
410	0.51	-0.06
411	0.51	-0.06
412	0.51	0.13
413	0.43	0.13
414	0.43	0.13
415	0.43	0.13
416	0.43	0.13
417	0.43	0.05
418	0.39	0.05
419	0.39	0.05
420	0.39	0.05
421	0.39	0.05
422	0.39	0.05
423	0.39	0.17
424	0.39	0.17
425	0.39	0.17
426	0.39	0.17
427	0.39	0.17
428	0.47	0.05
429	0.47	0.05
430	0.47	0.05
431	0.47	0.05
432	0.47	0.05
433	0.70	0.05
434	0.70	0.05
435	0.70	0.05
436	0.70	0.05
437	0.70	0.05
438	0.70	0.09
439	0.55	0.09
440	0.55	0.09
441	0.55	0.09
442	0.55	0.09
443	0.55	0.28
444	0.51	0.28
445	0.51	0.28
446	0.51	0.28
447	0.51	0.28
448	0.51	0.13
449	0.58	0.13
450	0.58	0.13
451	0.58	0.13
452	0.58	0.13
453	0.58	0.13
454	0.51	0.01
455	0.51	0.01
456	0.51	0.01
457	0.51	0.01
458	0.51	0.01
459	0.51	-0.02
460	0.51	-0.02
461	0.51	-0.02
462	0.51	-0.02
463	0.51	-0.02
464	0.58	0.09
465	0.58	0.09
466	0.58	0.09
467	0.58	0.09
468	0.58	0.09
469	0.47	0.24
470	0.47	0.24
471	0.47	0.24
472	0.47	0.24
473	0.47	0.24
474	0.47	0.05
475	0.51	0.05
476	0.51	0.05
477	0.51	0.05
478	0.51	0.05
479	0.51	0.05
480	0.66	0.05
481	0.66	0.05
482	0.66	0.05
483	0.66	0.05
484	0.66	0.09
485	0.43	0.09
486	0.43	0.09
487	0.43	0.09
488	0.43	0.09
489	0.43	0.09
490	0.58	0.13
491	0.58	0.13
492	0.58	0.13
493	0.58	0.13
494	0.58	0.13
495	0.43	0.09
496	0.43	0.09
497	0.43	0.09
498	0.43	0.09
499	0.43	0.09
500	0.58	0.24
501	0.58	0.24
502	0.58	0.24
503	0.58	0.24
504	0.58	0.24
505	0.39	0.17
506	0.39	0.17
507	0.39	0.17
508	0.39	0.17
509	0.39	0.17
510	0.39	0.24
511	0.51	0.24
512	0.51	0.24
513	0.51	0.24
514	0.51	0.24
515	0.51	0.05
516	0.47	0.05
517	0.47	0.05
518	0.47	0.05
519	0.47	0.05
520	0.47	0.05
521	0.47	0.05
522	0.47	0.05
523	0.47	0.05
524	0.47	0.05
525	0.47	0.05
526	0.39	0.09
527	0.39	0.09
528	0.39	0.09
529	0.39	0.09
530	0.39	0.09
531	0.55	0.09
532	0.55	0.09
533	0.55	0.09
534	0.55	0.09
535	0.55	0.09
536	0.47	0.01
537	0.47	0.01
538	0.47	0.01
539	0.47	0.01
540	0.47	0.01
541	0.43	0.05
542	0.43	0.05
543	0.43	0.05
544	0.43	0.05
545	0.43	0.05
546	0.43	0.13
547	0.43	0.13
548	0.43	0.13
549	0.43	0.13
550	0.43	0.13
551	0.43	0.13
552	0.58	0.13
553	0.58	0.13
554	0.58	0.13
555	0.58	0.13
556	0.58	0.01
557	0.47	0.01
558	0.47	0.01
559	0.47	0.01
560	0.47	0.01
561	0.47	0.01
562	0.66	0.05
563	0.66	0.05
564	0.66	0.05
565	0.66	0.05
566	0.66	0.05
567	0.47	0.09
568	0.47	0.09
569	0.47	0.09
570	0.47	0.09
571	0.47	0.09
572	0.47	0.05
573	0.47	0.05
574	0.47	0.05
575	0.47	0.05
576	0.47	0.05
577	0.58	0.05
578	0.58	0.05
579	0.58	0.05
580	0.58	0.05
581	0.58	0.05
582	0.58	0.13
583	0.47	0.13
584	0.47	0.13
585	0.47	0.13
586	0.47	0.13
587	0.47	0.13
588	0.51	0.13
589	0.51	0.13
590	0.51	0.13
591	0.51	0.13
592	0.51	0.01
593	0.43	0.01
594	0.43	0.01
595	0.43	0.01
596	0.43	0.01
597	0.43	0.01
598	0.55	0.01
599	0.55	0.01
600	0.55	0.01
601	0.55	0.01
602	0.55	0.01
603	0.47	0.17
604	0.47	0.17
605	0.47	0.17
606	0.47	0.17
607	0.47	0.17
608	0.47	0.05
609	0.47	0.05
610	0.47	0.05
611	0.47	0.05
612	0.47	0.05
613	0.43	0.09
614	0.43	0.09
615	0.43	0.09
616	0.43	0.09
617	0.43	0.09
618	0.43	0.01
619	0.51	0.01
620	0.51	0.01
621	0.51	0.01
622	0.51	0.01
623	0.51	0.05
624	0.47	0.05
625	0.47	0.05
626	0.47	0.05
627	0.47	0.05
628	0.47	0.13
629	0.51	0.13
630	0.51	0.13
631	0.51	0.13
632	0.51	0.13
633	0.51	0.13
634	0.39	0.13
635	0.39	0.13
636	0.39	0.13
637	0.39	0.13
638	0.39	0.13
639	0.62	-0.02
640	0.62	-0.02
641	0.62	-0.02
642	0.62	-0.02
643	0.62	-0.02
644	0.51	0.13
645	0.51	0.13
646	0.51	0.13
647	0.51	0.13
648	0.51	0.13
649	0.51	0.05
650	0.39	0.05
651	0.39	0.05
652	0.39	0.05
653	0.39	0.05
654	0.39	0.09
655	0.43	0.09
656	0.43	0.09
657	0.43	0.09
658	0.43	0.09
659	0.43	0.05
660	0.47	0.05
661	0.47	0.05
662	0.47	0.05
663	0.47	0.05
664	0.47	0.24
665	0.47	0.24
666	0.47	0.24
667	0.47	0.24
668	0.47	0.24
669	0.47	0.24
670	0.39	0.09
671	0.39	0.09
672	0.39	0.09
673	0.39	0.09
674	0.39	0.09
675	0.51	-0.02
676	0.51	-0.02
677	0.51	-0.02
678	0.51	-0.02
679	0.51	-0.02
680	0.62	0.09
681	0.62	0.09
682	0.62	0.09
683	0.62	0.09
684	0.62	0.09
685	0.62	0.09
686	0.43	0.09
687	0.43	0.09
688	0.43	0.09
689	0.43	0.09
690	0.43	0.17
691	0.70	0.17
692	0.70	0.17
693	0.70	0.17
694	0.70	0.17
695	0.70	-0.02
696	0.47	-0.02
697	0.47	-0.02
698	0.47	-0.02
699	0.47	-0.02
700	0.47	0.09
701	0.39	0.09
702	0.39	0.09
703	0.39	0.09
704	0.39	0.09
705	0.39	0.09
706	0.43	0.01
707	0.43	0.01
708	0.43	0.01
709	0.43	0.01
710	0.43	0.01
711	0.51	0.24
712	0.51	0.24
713	0.51	0.24
714	0.51	0.24
715	0.51	0.24
716	0.47	0.13
717	0.47	0.13
718	0.47	0.13
719	0.47	0.13
720	0.47	0.13
721	0.47	0.13
722	0.51	0.13
723	0.51	0.13
724	0.51	0.13
725	0.51	0.13
726	0.51	0.13
727	0.51	0.13
728	0.51	0.13
729	0.51	0.13
730	0.51	0.13
731	0.51	0.21
732	0.51	0.21
733	0.51	0.21
734	0.51	0.21
735	0.51	0.21
736	0.51	-0.06
737	0.73	-0.06
738	0.73	-0.06
739	0.73	-0.06
740	0.73	-0.06
741	0.73	-0.06
742	0.51	0.05
743	0.51	0.05
744	0.51	0.05
745	0.51	0.05
746	0.51	0.05
747	0.55	-0.02
748	0.55	-0.02
749	0.55	-0.02
750	0.55	-0.02
751	0.55	-0.02
752	0.47	0.13
753	0.47	0.13
754	0.47	0.13
755	0.47	0.13
756	0.47	0.13
757	0.47	0.13
758	0.43	0.13
759	0.43	0.13
760	0.43	0.13
761	0.43	0.13
762	0.43	0.05
763	0.47	0.05
764	0.47	0.05
765	0.47	0.05
766	0.47	0.05
767	0.47	0.01
768	0.43	0.01
769	0.43	0.01
770	0.43	0.01
771	0.43	0.01
772	0.43	0.01
773	0.51	0.05
774	0.51	0.05
775	0.51	0.05
776	0.51	0.05
777	0.51	0.05
778	0.58	0.17
779	0.58	0.17
780	0.58	0.17
781	0.58	0.17
782	0.58	0.17
783	0.55	0.31
784	0.55	0.31
785	0.55	0.31
786	0.55	0.31
787	0.55	0.31
788	0.55	0.31
789	0.55	0.31
790	0.55	0.31
791	0.55	0.31
792	0.55	0.31
793	0.55	0.09
794	0.43	0.09
795	0.43	0.09
796	0.43	0.09
797	0.43	0.09
798	0.43	0.28
799	0.66	0.28
800	0.66	0.28
801	0.66	0.28
802	0.66	0.28
803	0.66	0.09
804	0.58	0.09
805	0.58	0.09
806	0.58	0.09
807	0.58	0.09
808	0.58	0.09
809	0.55	0.05
810	0.55	0.05
811	0.55	0.05
812	0.55	0.05
813	0.55	0.05
814	0.47	0.13
815	0.47	0.13
816	0.47	0.13
817	0.47	0.13
818	0.47	0.13
819	0.58	0.09
820	0.58	0.09
821	0.58	0.09
822	0.58	0.09
823	0.58	0.09
824	0.43	-0.02
825	0.43	-0.02
826	0.43	-0.02
827	0.43	-0.02
828	0.43	-0.02
829	0.43	0.05
830	0.43	0.05
831	0.43	0.05
832	0.43	0.05
833	0.43	0.05
834	0.43	0.09
835	0.62	0.09
836	0.62	0.09
837	0.62	0.09
838	0.62	0.09
839	0.62	0.05
840	0.43	0.05
841	0.43	0.05
842	0.43	0.05
843	0.43	0.05
844	0.43	0.05
845	0.47	0.21
846	0.47	0.21
847	0.47	0.21
848	0.47	0.21
849	0.47	0.21
850	0.47	0.13
851	0.47	0.13
852	0.47	0.13
853	0.47	0.13
854	0.47	0.13
855	0.62	-0.02
856	0.62	-0.02
857	0.62	-0.02
858	0.62	-0.02
859	0.62	-0.02
860	0.58	0.05
861	0.58	0.05
862	0.58	0.05
863	0.58	0.05
864	0.58	0.05
865	0.58	0.05
866	0.47	0.05
867	0.47	0.05
868	0.47	0.05
869	0.47	0.05
870	0.47	0.31
871	0.51	0.31
872	0.51	0.31
873	0.51	0.31
874	0.51	0.31
875	0.51	0.13
876	0.51	0.13
877	0.51	0.13
878	0.51	0.13
879	0.51	0.13
880	0.51	0.13
881	0.39	0.01
882	0.39	0.01
883	0.39	0.01
884	0.39	0.01
885	0.39	0.01
886	0.51	0.21
887	0.51	0.21
888	0.51	0.21
889	0.51	0.21
890	0.51	0.21
891	0.51	0.09
892	0.51	0.09
893	0.51	0.09
894	0.51	0.09
895	0.51	0.09
896	0.62	-0.02
897	0.62	-0.02
898	0.62	-0.02
899	0.62	-0.02
900	0.62	-0.02
901	0.62	0.09
902	0.39	0.09
903	0.39	0.09
904	0.39	0.09
905	0.39	0.09
906	0.39	0.05
907	0.62	0.05
908	0.62	0.05
909	0.62	0.05
910	0.62	0.05
911	0.62	0.01
912	0.55	0.01
913	0.55	0.01
914	0.55	0.01
915	0.55	0.01
916	0.55	0.01
917	0.58	-0.02
918	0.58	-0.02
919	0.58	-0.02
920	0.58	-0.02
921	0.58	-0.02
922	0.43	0.09
923	0.43	0.09
924	0.43	0.09
925	0.43	0.09
926	0.43	0.09
927	0.47	0.01
928	0.47	0.01
929	0.47	0.01
930	0.47	0.01
931	0.47	0.01
932	0.47	0.31
933	0.62	0.31
934	0.62	0.31
935	0.62	0.31
936	0.62	0.31
937	0.62	0.17
938	0.55	0.17
939	0.55	0.17
940	0.55	0.17
941	0.55	0.17
942	0.55	0.09
943	0.51	0.09
944	0.51	0.09
945	0.51	0.09
946	0.51	0.09
947	0.51	0.05
948	0.55	0.05
949	0.55	0.05
950	0.55	0.05
951	0.55	0.05
952	0.55	0.05
953	0.51	0.09
954	0.51	0.09
955	0.51	0.09
956	0.51	0.09
957	0.51	0.09
958	0.51	0.05
959	0.51	0.05
960	0.51	0.05
961	0.51	0.05
962	0.51	0.05
963	0.47	0.13
964	0.47	0.13
965	0.47	0.13
966	0.47	0.13
967	0.47	0.13
968	0.47	0.01
969	0.47	0.01
970	0.47	0.01
971	0.47	0.01
972	0.47	0.01
973	0.47	0.35
974	0.55	0.35
975	0.55	0.35
976	0.55	0.35
977	0.55	0.35
978	0.55	0.01
979	0.51	0.01
980	0.51	0.01
981	0.51	0.01
982	0.51	0.01
983	0.51	0.01
984	0.47	0.01
985	0.47	0.01
986	0.47	0.01
987	0.47	0.01
988	0.47	0.01
989	0.47	0.01
990	0.47	0.01
991	0.47	0.01
992	0.47	0.01
993	0.47	0.01
994	0.43	0.05
995	0.43	0.05
996	0.43	0.05
997	0.43	0.05
998	0.43	0.05
999	0.47	0.05
1000	0.47	0.05
1001	0.47	0.05
1002	0.47	0.05
1003	0.47	0.05
1004	0.47	0.09
1005	0.51	0.09
1006	0.51	0.09
1007	0.51	0.09
1008	0.51	0.09
1009	0.51	0.13
1010	0.55	0.13
1011	0.55	0.13
1012	0.55	0.13
1013	0.55	0.13
1014	0.55	0.13
1015	0.47	0.13
1016	0.47	0.13
1017	0.47	0.13
1018	0.47	0.13
1019	0.47	0.17
1020	0.51	0.17
1021	0.51	0.17
1022	0.51	0.17
1023	0.51	0.17
1024	0.51	0.17
1025	0.47	0.05
1026	0.47	0.05
1027	0.47	0.05
1028	0.47	0.05
1029	0.47	0.05
1030	0.43	0.17
1031	0.43	0.17
1032	0.43	0.17
1033	0.43	0.17
1034	0.43	0.17
1035	0.43	0.05
1036	0.43	0.05
1037	0.43	0.05
1038	0.43	0.05
1039	0.43	0.05
1040	0.43	0.09
1041	0.55	0.09
1042	0.55	0.09
1043	0.55	0.09
1044	0.55	0.09
1045	0.55	0.01
1046	0.62	0.01
1047	0.62	0.01
1048	0.62	0.01
1049	0.62	0.01
1050	0.62	0.05
1051	0.43	0.05
1052	0.43	0.05
1053	0.43	0.05
1054	0.43	0.05
1055	0.43	0.05
1056	0.47	0.21
1057	0.47	0.21
1058	0.47	0.21
1059	0.47	0.21
1060	0.47	0.21
1061	0.62	0.24
1062	0.62	0.24
1063	0.62	0.24
1064	0.62	0.24
1065	0.62	0.24
1066	0.55	0.09
1067	0.55	0.09
1068	0.55	0.09
1069	0.55	0.09
1070	0.55	0.09
1071	0.62	0.05
1072	0.62	0.05
1073	0.62	0.05
1074	0.62	0.05
1075	0.62	0.05
1076	0.62	-0.02
1077	0.51	-0.02
1078	0.51	-0.02
1079	0.51	-0.02
1080	0.51	-0.02
1081	0.51	0.05
1082	0.66	0.05
1083	0.66	0.05
1084	0.66	0.05
1085	0.66	0.05
1086	0.66	0.05
1087	0.70	0.05
1088	0.70	0.05
1089	0.70	0.05
1090	0.70	0.05
1091	0.70	0.05
1092	0.62	0.17
1093	0.62	0.17
1094	0.62	0.17
1095	0.62	0.17
1096	0.62	0.17
1097	0.55	0.05
1098	0.55	0.05
1099	0.55	0.05
1100	0.55	0.05
1101	0.55	0.05
1102	0.62	0.01
1103	0.62	0.01
1104	0.62	0.01
1105	0.62	0.01
1106	0.62	0.01
1107	0.39	0.05
1108	0.39	0.05
1109	0.39	0.05
1110	0.39	0.05
1111	0.39	0.05
1112	0.39	0.05
1113	0.47	0.05
1114	0.47	0.05
1115	0.47	0.05
1116	0.47	0.05
1117	0.47	0.01
1118	0.62	0.01
1119	0.62	0.01
1120	0.62	0.01
1121	0.62	0.01
1122	0.62	-0.02
1123	0.51	-0.02
1124	0.51	-0.02
1125	0.51	-0.02
1126	0.51	-0.02
1127	0.51	-0.02
1128	0.55	-0.06
1129	0.55	-0.06
1130	0.55	-0.06
1131	0.55	-0.06
1132	0.55	-0.06
1133	0.43	-0.02
1134	0.43	-0.02
1135	0.43	-0.02
1136	0.43	-0.02
1137	0.43	-0.02
1138	0.70	0.01
1139	0.70	0.01
1140	0.70	0.01
1141	0.70	0.01
1142	0.70	0.01
1143	0.55	0.13
1144	0.55	0.13
1145	0.55	0.13
1146	0.55	0.13
1147	0.55	0.13
1148	0.55	0.09
1149	0.51	0.09
1150	0.51	0.09
1151	0.51	0.09
1152	0.51	0.09
1153	0.51	0.21
1154	0.66	0.21
1155	0.66	0.21
1156	0.66	0.21
1157	0.66	0.21
1158	0.66	0.17
1159	0.47	0.17
1160	0.47	0.17
1161	0.47	0.17
1162	0.47	0.17
1163	0.47	0.17
1164	0.47	0.05
1165	0.47	0.05
1166	0.47	0.05
1167	0.47	0.05
1168	0.47	0.05
1169	0.35	0.05
1170	0.35	0.05
1171	0.35	0.05
1172	0.35	0.05
1173	0.35	0.05
1174	0.55	0.13
1175	0.55	0.13
1176	0.55	0.13
1177	0.55	0.13
1178	0.55	0.13
1179	0.51	0.13
1180	0.51	0.13
1181	0.51	0.13
1182	0.51	0.13
1183	0.51	0.13
1184	0.51	0.28
1185	0.58	0.28
1186	0.58	0.28
1187	0.58	0.28
1188	0.58	0.28
1189	0.58	0.09
1190	0.58	0.09
1191	0.58	0.09
1192	0.58	0.09
1193	0.58	0.09
1194	0.58	0.01
1195	0.58	0.01
1196	0.58	0.01
1197	0.58	0.01
1198	0.58	0.01
1199	0.58	0.01
1200	0.43	0.05
1201	0.43	0.05
1202	0.43	0.05
1203	0.43	0.05
1204	0.43	0.05
1205	0.43	0.05
1206	0.43	0.05
1207	0.43	0.05
1208	0.43	0.05
1209	0.43	0.05
1210	0.43	0.05
1211	0.43	0.05
1212	0.43	0.05
1213	0.43	0.05
1214	0.43	0.05
1215	0.43	0.13
1216	0.43	0.13
1217	0.43	0.13
1218	0.43	0.13
1219	0.43	0.13
1220	0.43	0.05
1221	0.51	0.05
1222	0.51	0.05
1223	0.51	0.05
1224	0.51	0.05
1225	0.51	0.05
1226	0.55	0.05
1227	0.55	0.05
1228	0.55	0.05
1229	0.55	0.05
1230	0.55	0.13
1231	0.47	0.13
1232	0.47	0.13
1233	0.47	0.13
1234	0.47	0.13
1235	0.47	0.13
1236	0.55	-0.06
1237	0.55	-0.06
1238	0.55	-0.06
1239	0.55	-0.06
1240	0.55	-0.06
1241	0.47	0.21
1242	0.47	0.21
1243	0.47	0.21
1244	0.47	0.21
1245	0.47	0.21
1246	0.51	0.05
1247	0.51	0.05
1248	0.51	0.05
1249	0.51	0.05
1250	0.51	0.05
1251	0.51	0.01
1252	0.43	0.01
1253	0.43	0.01
1254	0.43	0.01
1255	0.43	0.01
1256	0.43	0.09
1257	0.51	0.09
1258	0.51	0.09
1259	0.51	0.09
1260	0.51	0.09
1261	0.51	0.09
1262	0.51	0.09
1263	0.51	0.09
1264	0.51	0.09
1265	0.51	0.09
1266	0.51	0.09
1267	0.58	0.09
1268	0.58	0.09
1269	0.58	0.09
1270	0.58	0.09
1271	0.58	0.09
1272	0.51	0.13
1273	0.51	0.13
1274	0.51	0.13
1275	0.51	0.13
1276	0.51	0.13
1277	0.35	0.05
1278	0.35	0.05
1279	0.35	0.05
1280	0.35	0.05
1281	0.35	0.05
1282	0.47	-0.02
1283	0.47	-0.02
1284	0.47	-0.02
1285	0.47	-0.02
1286	0.47	-0.02
1287	0.47	0.01
1288	0.51	0.01
1289	0.51	0.01
1290	0.51	0.01
1291	0.51	0.01
1292	0.51	0.05
1293	0.47	0.05
1294	0.47	0.05
1295	0.47	0.05
1296	0.47	0.05
1297	0.47	0.09
1298	0.51	0.09
1299	0.51	0.09
1300	0.51	0.09
1301	0.51	0.09
1302	0.51	0.05
1303	0.58	0.05
1304	0.58	0.05
1305	0.58	0.05
1306	0.58	0.05
1307	0.58	0.05
1308	0.47	-0.02
1309	0.47	-0.02
1310	0.47	-0.02
1311	0.47	-0.02
1312	0.47	-0.02
1313	0.43	0.21
1314	0.43	0.21
1315	0.43	0.21
1316	0.43	0.21
1317	0.43	0.21
1318	0.43	0.01
1319	0.43	0.01
1320	0.43	0.01
1321	0.43	0.01
1322	0.43	0.01
1323	0.43	0.28
1324	0.55	0.28
1325	0.55	0.28
1326	0.55	0.28
1327	0.55	0.28
1328	0.55	0.09
1329	0.51	0.09
1330	0.51	0.09
1331	0.51	0.09
1332	0.51	0.09
1333	0.51	-0.02
1334	0.51	-0.02
1335	0.51	-0.02
1336	0.51	-0.02
1337	0.51	-0.02
1338	0.51	0.24
1339	0.55	0.24
1340	0.55	0.24
1341	0.55	0.24
1342	0.55	0.24
1343	0.55	0.24
1344	0.35	0.09
1345	0.35	0.09
1346	0.35	0.09
1347	0.35	0.09
1348	0.35	0.09
1349	0.47	0.01
1350	0.47	0.01
1351	0.47	0.01
