	13.13	5.49	279.99	3.60	1.08	73.67	0.00	0.00	0.00	1.00	-0.00	-0.00	0.00
	13.44	5.64	286.96	3.64	1.10	74.56	0.00	0.00	0.00	1.00	-0.00	-0.00	0.00
	13.76	5.79	294.08	3.68	1.12	75.45	0.00	0.00	0.00	1.00	-0.00	-0.00	0.00
	14.09	5.94	301.21	3.73	1.13	76.34	0.00	0.00	0.00	1.00	-0.00	-0.00	0.00
	14.42	6.10	308.50	3.77	1.14	77.24	-0.00	-0.00	0.00	1.00	-0.00	-0.00	0.00
	14.76	6.26	316.03	3.82	1.16	78.16	0.00	-0.00	0.00	1.00	-0.00	-0.00	0.00
	15.10	6.42	323.58	3.87	1.17	79.06	-0.00	-0.00	0.00	1.00	-0.00	-0.00	0.00
	15.45	6.59	331.36	3.92	1.18	79.99	-0.00	-0.00	0.00	1.00	-0.00	-0.00	0.00
	15.80	6.75	339.24	3.97	1.19	80.91	-0.00	-0.00	0.00	1.00	-0.00	-0.00	0.00
	16.16	6.93	347.21	4.02	1.20	81.83	-0.00	0.00	0.00	1.00	-0.00	-0.00	0.00
	16.52	7.10	355.03	4.06	1.20	82.73	-0.00	0.00	0.00	1.00	-0.00	-0.00	0.00
	16.88	7.27	363.09	4.11	1.21	83.64	-0.00	0.00	0.00	1.00	-0.00	-0.00	0.00
	17.24	7.45	371.24	4.16	1.22	84.56	-0.00	-0.00	0.00	1.00	-0.00	-0.00	0.00
	17.62	7.63	379.49	4.20	1.22	85.47	-0.00	-0.00	0.00	1.00	-0.00	-0.00	0.00
	17.99	7.81	387.82	4.25	1.23	86.38	-0.00	-0.00	0.00	1.00	-0.00	-0.00	0.00
	18.37	7.99	396.24	4.30	1.25	87.30	-0.00	0.00	0.00	1.00	-0.00	-0.00	0.00
	18.75	8.18	404.75	4.35	1.26	88.21	-0.00	0.00	0.00	1.00	-0.00	-0.00	0.00
	19.13	8.37	413.25	4.39	1.26	89.12	-0.00	0.00	0.00	1.00	-0.00	-0.00	0.00
	19.51	8.56	421.85	4.44	1.27	90.03	-0.00	-0.00	0.00	1.00	-0.00	-0.00	0.00
	19.91	8.75	430.62	4.48	1.28	90.94	-0.00	0.00	0.00	1.00	-0.00	-0.00	0.00
	20.30	8.95	439.48	4.53	1.29	91.85	-0.00	-0.00	0.00	1.00	-0.00	-0.00	0.00
	20.70	9.15	448.43	4.57	1.30	92.77	-0.00	-0.00	0.00	1.00	-0.00	-0.00	0.00
	21.10	9.35	457.47	4.62	1.30	93.69	-0.00	-0.00	0.00	1.00	-0.00	-0.00	0.00
	21.52	9.56	466.79	4.67	1.31	94.62	-0.00	0.00	0.00	1.00	-0.00	-0.00	0.00
	21.93	9.76	475.91	4.72	1.32	95.52	-0.00	-0.00	0.00	1.00	-0.00	-0.00	0.00
	22.34	9.97	485.32	4.77	1.32	96.45	-0.00	-0.00	0.00	1.00	-0.00	-0.00	0.00
	22.76	10.18	494.71	4.82	1.33	97.37	-0.00	-0.00	0.00	1.00	-0.00	-0.00	0.00
	23.19	10.40	504.49	4.87	1.34	98.31	-0.00	-0.00	0.00	1.00	-0.00	-0.00	0.00
	23.62	10.62	514.17	4.92	1.34	99.23	0.00	0.00	0.00	1.00	-0.00	-0.00	0.00
	24.05	10.84	523.73	4.96	1.35	100.14	-0.00	0.00	0.00	1.00	-0.00	-0.00	0.00
	24.49	11.06	533.69	5.01	1.36	101.07	-0.00	-0.00	0.00	1.00	-0.00	-0.00	0.00
	24.93	11.29	543.74	5.05	1.36	102.00	-0.00	0.00	0.00	1.00	-0.00	-0.00	0.00
	25.37	11.52	553.77	5.10	1.36	102.92	-0.00	-0.00	0.00	1.00	-0.00	-0.00	0.00
	25.84	11.75	564.21	5.15	1.37	103.88	-0.00	0.00	0.00	1.00	-0.00	-0.00	0.00
	26.29	11.99	574.43	5.21	1.37	104.80	0.00	0.00	0.00	1.00	-0.00	-0.00	0.00
	26.74	12.22	584.64	5.26	1.38	105.72	-0.00	0.00	0.00	1.00	-0.00	-0.00	0.00
	27.20	12.46	595.26	5.31	1.39	106.66	0.00	-0.00	0.00	1.00	-0.00	-0.00	0.00
	27.67	12.70	605.75	5.36	1.40	107.59	0.00	-0.00	0.00	1.00	-0.00	-0.00	0.00
	28.13	12.95	616.34	5.41	1.41	108.52	-0.00	-0.00	0.00	1.00	-0.00	-0.00	0.00
	28.61	13.20	627.23	5.47	1.41	109.46	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	29.09	13.45	638.22	5.53	1.42	110.41	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	29.57	13.70	648.97	5.57	1.42	111.32	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	30.05	13.95	659.92	5.62	1.43	112.25	0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	30.53	14.21	670.96	5.67	1.44	113.17	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	31.03	14.47	682.32	5.72	1.45	114.12	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	31.53	14.73	693.66	5.77	1.45	115.05	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	32.03	15.00	705.10	5.82	1.45	115.99	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	32.53	15.27	716.51	5.86	1.46	116.92	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	33.03	15.54	728.00	5.90	1.46	117.84	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	33.53	15.81	739.59	5.95	1.47	118.76	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	34.05	16.09	751.51	6.00	1.47	119.71	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	34.57	16.37	763.29	6.05	1.48	120.63	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	35.10	16.66	775.51	6.10	1.48	121.58	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	35.63	16.95	787.59	6.16	1.48	122.52	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	36.16	17.23	799.77	6.20	1.49	123.46	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	36.69	17.53	812.03	6.24	1.49	124.39	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	37.22	17.82	824.26	6.29	1.49	125.31	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	37.76	18.12	836.71	6.35	1.49	126.24	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	38.31	18.42	849.38	6.41	1.49	127.19	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	38.86	18.73	862.14	6.46	1.50	128.14	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	39.41	19.03	874.87	6.52	1.51	129.07	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	39.97	19.35	887.82	6.56	1.51	130.01	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	40.53	19.66	900.73	6.61	1.51	130.94	0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	41.08	19.97	913.48	6.67	1.52	131.85	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	41.64	20.29	926.57	6.73	1.52	132.79	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	42.22	20.61	940.03	6.78	1.52	133.74	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	42.79	20.93	953.18	6.83	1.53	134.66	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	43.36	21.26	966.42	6.88	1.53	135.59	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	43.93	21.59	979.75	6.92	1.54	136.51	0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	44.49	21.91	992.89	6.96	1.55	137.42	0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	45.07	22.24	1006.26	7.01	1.55	138.33	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	45.66	22.58	1020.14	7.06	1.55	139.28	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	46.27	22.93	1034.25	7.12	1.56	140.23	0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	46.86	23.27	1048.04	7.17	1.56	141.15	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	47.47	23.63	1062.34	7.23	1.56	142.10	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	48.09	23.99	1076.73	7.28	1.56	143.06	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	48.70	24.34	1091.08	7.34	1.56	144.00	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	49.32	24.70	1105.53	7.39	1.56	144.94	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	49.93	25.06	1119.92	7.43	1.56	145.88	0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	50.54	25.42	1134.26	7.48	1.57	146.80	0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	51.17	25.79	1148.98	7.53	1.58	147.75	-0.00	-0.00	-0.00	1.00	-0.01	-0.00	0.00
	51.81	26.18	1164.10	7.59	1.58	148.71	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	52.44	26.55	1178.86	7.63	1.59	149.64	0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	53.07	26.92	1193.57	7.69	1.60	150.57	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	53.72	27.31	1208.82	7.74	1.60	151.52	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	54.36	27.69	1223.87	7.79	1.60	152.45	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	55.00	28.08	1239.00	7.83	1.61	153.38	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	55.64	28.46	1254.23	7.89	1.61	154.32	0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	56.29	28.86	1269.55	7.93	1.62	155.25	-0.00	-0.00	0.00	1.00	-0.01	-0.00	0.00
	56.96	29.26	1285.28	7.98	1.62	156.21	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	57.62	29.66	1300.78	8.02	1.62	157.14	-0.00	0.00	-0.00	1.00	-0.01	-0.00	0.00
	58.29	30.07	1316.70	8.09	1.62	158.09	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
	58.96	30.48	1332.55	8.13	1.62	159.03	-0.00	0.00	0.00	1.00	-0.01	-0.00	0.00
